"from","to","strength"
"BasalGanglia_L_t_0","BasalGanglia_R_t_0",0.99
"BasalGanglia_L_t_0","Cerebellum_L_t_0",0.37
"BasalGanglia_L_t_0","Cerebellum_R_t_0",0.4
"BasalGanglia_L_t_0","Cingulate_L_t_0",0.08
"BasalGanglia_L_t_0","Cingulate_R_t_0",0.09
"BasalGanglia_L_t_0","Frontal_L_t_0",0.15
"BasalGanglia_L_t_0","Frontal_Orb_L_t_0",0.21
"BasalGanglia_L_t_0","Frontal_Orb_R_t_0",0.39
"BasalGanglia_L_t_0","Frontal_R_t_0",0.45
"BasalGanglia_L_t_0","Insula_L_t_0",0.02
"BasalGanglia_L_t_0","Insula_R_t_0",0.29
"BasalGanglia_L_t_0","Limbic_L_t_0",0.42
"BasalGanglia_L_t_0","Limbic_R_t_0",0.44
"BasalGanglia_L_t_0","Motor_L_t_0",0.07
"BasalGanglia_L_t_0","Motor_R_t_0",0.23
"BasalGanglia_L_t_0","Occipital_L_t_0",0.3
"BasalGanglia_L_t_0","Occipital_R_t_0",0.46
"BasalGanglia_L_t_0","Parietal_L_t_0",0.14
"BasalGanglia_L_t_0","Parietal_R_t_0",0.26
"BasalGanglia_L_t_0","Temporal_L_t_0",0.27
"BasalGanglia_L_t_0","Temporal_R_t_0",0.32
"BasalGanglia_L_t_0","Thalamus_L_t_0",0.25
"BasalGanglia_L_t_0","Thalamus_R_t_0",0.34
"BasalGanglia_L_t_0","Vermis_t_0",0.45
"BasalGanglia_L_t_1","BasalGanglia_L_t_0",0.15
"BasalGanglia_L_t_1","BasalGanglia_R_t_0",0.18
"BasalGanglia_L_t_1","BasalGanglia_R_t_1",0.99
"BasalGanglia_L_t_1","Cerebellum_L_t_0",0.02
"BasalGanglia_L_t_1","Cerebellum_L_t_1",0.37
"BasalGanglia_L_t_1","Cerebellum_R_t_0",0.01
"BasalGanglia_L_t_1","Cerebellum_R_t_1",0.4
"BasalGanglia_L_t_1","Cingulate_L_t_0",0.03
"BasalGanglia_L_t_1","Cingulate_L_t_1",0.08
"BasalGanglia_L_t_1","Cingulate_R_t_0",0.05
"BasalGanglia_L_t_1","Cingulate_R_t_1",0.09
"BasalGanglia_L_t_1","Frontal_L_t_0",0.02
"BasalGanglia_L_t_1","Frontal_L_t_1",0.15
"BasalGanglia_L_t_1","Frontal_Orb_L_t_0",0.02
"BasalGanglia_L_t_1","Frontal_Orb_L_t_1",0.21
"BasalGanglia_L_t_1","Frontal_Orb_R_t_0",0.03
"BasalGanglia_L_t_1","Frontal_Orb_R_t_1",0.39
"BasalGanglia_L_t_1","Frontal_R_t_0",0.05
"BasalGanglia_L_t_1","Frontal_R_t_1",0.45
"BasalGanglia_L_t_1","Insula_L_t_0",0.07
"BasalGanglia_L_t_1","Insula_L_t_1",0.02
"BasalGanglia_L_t_1","Insula_R_t_0",0.07
"BasalGanglia_L_t_1","Insula_R_t_1",0.29
"BasalGanglia_L_t_1","Limbic_L_t_0",0.01
"BasalGanglia_L_t_1","Limbic_L_t_1",0.42
"BasalGanglia_L_t_1","Limbic_R_t_1",0.44
"BasalGanglia_L_t_1","Motor_L_t_0",0.06
"BasalGanglia_L_t_1","Motor_L_t_1",0.07
"BasalGanglia_L_t_1","Motor_R_t_0",0.06
"BasalGanglia_L_t_1","Motor_R_t_1",0.23
"BasalGanglia_L_t_1","Occipital_L_t_0",0.07
"BasalGanglia_L_t_1","Occipital_L_t_1",0.3
"BasalGanglia_L_t_1","Occipital_R_t_0",0.05
"BasalGanglia_L_t_1","Occipital_R_t_1",0.46
"BasalGanglia_L_t_1","Parietal_L_t_0",0.02
"BasalGanglia_L_t_1","Parietal_L_t_1",0.14
"BasalGanglia_L_t_1","Parietal_R_t_0",0.04
"BasalGanglia_L_t_1","Parietal_R_t_1",0.26
"BasalGanglia_L_t_1","Temporal_L_t_0",0.01
"BasalGanglia_L_t_1","Temporal_L_t_1",0.27
"BasalGanglia_L_t_1","Temporal_R_t_1",0.32
"BasalGanglia_L_t_1","Thalamus_L_t_0",0.06
"BasalGanglia_L_t_1","Thalamus_L_t_1",0.25
"BasalGanglia_L_t_1","Thalamus_R_t_0",0.04
"BasalGanglia_L_t_1","Thalamus_R_t_1",0.34
"BasalGanglia_L_t_1","Vermis_t_0",0.02
"BasalGanglia_L_t_1","Vermis_t_1",0.45
"BasalGanglia_R_t_0","BasalGanglia_L_t_0",0.01
"BasalGanglia_R_t_0","Cerebellum_L_t_0",0.2
"BasalGanglia_R_t_0","Cerebellum_R_t_0",0.3
"BasalGanglia_R_t_0","Cingulate_L_t_0",0.05
"BasalGanglia_R_t_0","Cingulate_R_t_0",0.05
"BasalGanglia_R_t_0","DVARS_t_0",0.02
"BasalGanglia_R_t_0","Frontal_L_t_0",0.1
"BasalGanglia_R_t_0","Frontal_Orb_L_t_0",0.09
"BasalGanglia_R_t_0","Frontal_Orb_R_t_0",0.19
"BasalGanglia_R_t_0","Frontal_R_t_0",0.31
"BasalGanglia_R_t_0","Insula_L_t_0",0.02
"BasalGanglia_R_t_0","Insula_R_t_0",0.2
"BasalGanglia_R_t_0","Limbic_L_t_0",0.21
"BasalGanglia_R_t_0","Limbic_R_t_0",0.29
"BasalGanglia_R_t_0","Motor_L_t_0",0.09
"BasalGanglia_R_t_0","Motor_R_t_0",0.25
"BasalGanglia_R_t_0","Occipital_L_t_0",0.16
"BasalGanglia_R_t_0","Occipital_R_t_0",0.33
"BasalGanglia_R_t_0","Parietal_L_t_0",0.1
"BasalGanglia_R_t_0","Parietal_R_t_0",0.21
"BasalGanglia_R_t_0","Temporal_L_t_0",0.18
"BasalGanglia_R_t_0","Temporal_R_t_0",0.14
"BasalGanglia_R_t_0","Thalamus_L_t_0",0.11
"BasalGanglia_R_t_0","Thalamus_R_t_0",0.18
"BasalGanglia_R_t_0","Vermis_t_0",0.22
"BasalGanglia_R_t_1","BasalGanglia_L_t_0",0.56
"BasalGanglia_R_t_1","BasalGanglia_L_t_1",0.01
"BasalGanglia_R_t_1","BasalGanglia_R_t_0",0.84
"BasalGanglia_R_t_1","Cerebellum_L_t_0",0.02
"BasalGanglia_R_t_1","Cerebellum_L_t_1",0.2
"BasalGanglia_R_t_1","Cerebellum_R_t_0",0.01
"BasalGanglia_R_t_1","Cerebellum_R_t_1",0.3
"BasalGanglia_R_t_1","Cingulate_L_t_0",0.01
"BasalGanglia_R_t_1","Cingulate_L_t_1",0.05
"BasalGanglia_R_t_1","Cingulate_R_t_0",0.02
"BasalGanglia_R_t_1","Cingulate_R_t_1",0.05
"BasalGanglia_R_t_1","DVARS_t_1",0.02
"BasalGanglia_R_t_1","Frontal_L_t_1",0.1
"BasalGanglia_R_t_1","Frontal_Orb_L_t_0",0.02
"BasalGanglia_R_t_1","Frontal_Orb_L_t_1",0.09
"BasalGanglia_R_t_1","Frontal_Orb_R_t_0",0.01
"BasalGanglia_R_t_1","Frontal_Orb_R_t_1",0.19
"BasalGanglia_R_t_1","Frontal_R_t_0",0.02
"BasalGanglia_R_t_1","Frontal_R_t_1",0.31
"BasalGanglia_R_t_1","Insula_L_t_0",0.04
"BasalGanglia_R_t_1","Insula_L_t_1",0.02
"BasalGanglia_R_t_1","Insula_R_t_0",0.05
"BasalGanglia_R_t_1","Insula_R_t_1",0.2
"BasalGanglia_R_t_1","Limbic_L_t_0",0.01
"BasalGanglia_R_t_1","Limbic_L_t_1",0.21
"BasalGanglia_R_t_1","Limbic_R_t_1",0.29
"BasalGanglia_R_t_1","Motor_L_t_0",0.02
"BasalGanglia_R_t_1","Motor_L_t_1",0.09
"BasalGanglia_R_t_1","Motor_R_t_0",0.02
"BasalGanglia_R_t_1","Motor_R_t_1",0.25
"BasalGanglia_R_t_1","Occipital_L_t_0",0.01
"BasalGanglia_R_t_1","Occipital_L_t_1",0.16
"BasalGanglia_R_t_1","Occipital_R_t_0",0.01
"BasalGanglia_R_t_1","Occipital_R_t_1",0.33
"BasalGanglia_R_t_1","Parietal_L_t_0",0.02
"BasalGanglia_R_t_1","Parietal_L_t_1",0.1
"BasalGanglia_R_t_1","Parietal_R_t_0",0.02
"BasalGanglia_R_t_1","Parietal_R_t_1",0.21
"BasalGanglia_R_t_1","Temporal_L_t_1",0.18
"BasalGanglia_R_t_1","Temporal_R_t_1",0.14
"BasalGanglia_R_t_1","Thalamus_L_t_1",0.11
"BasalGanglia_R_t_1","Thalamus_R_t_1",0.18
"BasalGanglia_R_t_1","Vermis_t_1",0.22
"Cerebellum_L_t_0","BasalGanglia_L_t_0",0.4
"Cerebellum_L_t_0","BasalGanglia_R_t_0",0.68
"Cerebellum_L_t_0","Cerebellum_R_t_0",0.76
"Cerebellum_L_t_0","Cingulate_L_t_0",0.03
"Cerebellum_L_t_0","Cingulate_R_t_0",0.05
"Cerebellum_L_t_0","DVARS_t_0",0.01
"Cerebellum_L_t_0","Frontal_L_t_0",0.18
"Cerebellum_L_t_0","Frontal_Orb_L_t_0",0.28
"Cerebellum_L_t_0","Frontal_Orb_R_t_0",0.42
"Cerebellum_L_t_0","Frontal_R_t_0",0.37
"Cerebellum_L_t_0","Insula_L_t_0",0.17
"Cerebellum_L_t_0","Insula_R_t_0",0.2
"Cerebellum_L_t_0","Limbic_L_t_0",0.35
"Cerebellum_L_t_0","Limbic_R_t_0",0.39
"Cerebellum_L_t_0","Motor_L_t_0",0.01
"Cerebellum_L_t_0","Motor_R_t_0",0.24
"Cerebellum_L_t_0","Occipital_L_t_0",0.3
"Cerebellum_L_t_0","Occipital_R_t_0",0.41
"Cerebellum_L_t_0","Parietal_L_t_0",0.07
"Cerebellum_L_t_0","Parietal_R_t_0",0.33
"Cerebellum_L_t_0","Temporal_L_t_0",0.28
"Cerebellum_L_t_0","Temporal_R_t_0",0.34
"Cerebellum_L_t_0","Thalamus_L_t_0",0.22
"Cerebellum_L_t_0","Thalamus_R_t_0",0.33
"Cerebellum_L_t_0","Vermis_t_0",0.93
"Cerebellum_L_t_1","BasalGanglia_L_t_0",0.01
"Cerebellum_L_t_1","BasalGanglia_L_t_1",0.4
"Cerebellum_L_t_1","BasalGanglia_R_t_1",0.68
"Cerebellum_L_t_1","Cerebellum_L_t_0",0.99
"Cerebellum_L_t_1","Cerebellum_R_t_1",0.76
"Cerebellum_L_t_1","Cingulate_L_t_1",0.03
"Cerebellum_L_t_1","Cingulate_R_t_1",0.05
"Cerebellum_L_t_1","DVARS_t_1",0.01
"Cerebellum_L_t_1","Frontal_L_t_1",0.18
"Cerebellum_L_t_1","Frontal_Orb_L_t_0",0.01
"Cerebellum_L_t_1","Frontal_Orb_L_t_1",0.28
"Cerebellum_L_t_1","Frontal_Orb_R_t_0",0.01
"Cerebellum_L_t_1","Frontal_Orb_R_t_1",0.42
"Cerebellum_L_t_1","Frontal_R_t_0",0.01
"Cerebellum_L_t_1","Frontal_R_t_1",0.37
"Cerebellum_L_t_1","Insula_L_t_1",0.17
"Cerebellum_L_t_1","Insula_R_t_1",0.2
"Cerebellum_L_t_1","Limbic_L_t_1",0.35
"Cerebellum_L_t_1","Limbic_R_t_0",0.01
"Cerebellum_L_t_1","Limbic_R_t_1",0.39
"Cerebellum_L_t_1","Motor_L_t_1",0.01
"Cerebellum_L_t_1","Motor_R_t_1",0.24
"Cerebellum_L_t_1","Occipital_L_t_0",0.03
"Cerebellum_L_t_1","Occipital_L_t_1",0.3
"Cerebellum_L_t_1","Occipital_R_t_0",0.01
"Cerebellum_L_t_1","Occipital_R_t_1",0.41
"Cerebellum_L_t_1","Parietal_L_t_1",0.07
"Cerebellum_L_t_1","Parietal_R_t_1",0.33
"Cerebellum_L_t_1","Temporal_L_t_1",0.28
"Cerebellum_L_t_1","Temporal_R_t_1",0.34
"Cerebellum_L_t_1","Thalamus_L_t_1",0.22
"Cerebellum_L_t_1","Thalamus_R_t_1",0.33
"Cerebellum_L_t_1","Vermis_t_0",0.07
"Cerebellum_L_t_1","Vermis_t_1",0.93
"Cerebellum_R_t_0","BasalGanglia_L_t_0",0.31
"Cerebellum_R_t_0","BasalGanglia_R_t_0",0.43
"Cerebellum_R_t_0","Cerebellum_L_t_0",0.24
"Cerebellum_R_t_0","Cingulate_L_t_0",0.04
"Cerebellum_R_t_0","Cingulate_R_t_0",0.05
"Cerebellum_R_t_0","Frontal_L_t_0",0.15
"Cerebellum_R_t_0","Frontal_Orb_L_t_0",0.2
"Cerebellum_R_t_0","Frontal_Orb_R_t_0",0.35
"Cerebellum_R_t_0","Frontal_R_t_0",0.34
"Cerebellum_R_t_0","Insula_L_t_0",0.14
"Cerebellum_R_t_0","Insula_R_t_0",0.24
"Cerebellum_R_t_0","Limbic_L_t_0",0.36
"Cerebellum_R_t_0","Limbic_R_t_0",0.36
"Cerebellum_R_t_0","Motor_R_t_0",0.15
"Cerebellum_R_t_0","Occipital_L_t_0",0.25
"Cerebellum_R_t_0","Occipital_R_t_0",0.36
"Cerebellum_R_t_0","Parietal_L_t_0",0.06
"Cerebellum_R_t_0","Parietal_R_t_0",0.28
"Cerebellum_R_t_0","Temporal_L_t_0",0.26
"Cerebellum_R_t_0","Temporal_R_t_0",0.34
"Cerebellum_R_t_0","Thalamus_L_t_0",0.14
"Cerebellum_R_t_0","Thalamus_R_t_0",0.26
"Cerebellum_R_t_0","Vermis_t_0",0.75
"Cerebellum_R_t_1","BasalGanglia_L_t_0",0.01
"Cerebellum_R_t_1","BasalGanglia_L_t_1",0.31
"Cerebellum_R_t_1","BasalGanglia_R_t_1",0.43
"Cerebellum_R_t_1","Cerebellum_L_t_1",0.24
"Cerebellum_R_t_1","Cerebellum_R_t_0",1
"Cerebellum_R_t_1","Cingulate_L_t_1",0.04
"Cerebellum_R_t_1","Cingulate_R_t_0",0.01
"Cerebellum_R_t_1","Cingulate_R_t_1",0.05
"Cerebellum_R_t_1","Frontal_L_t_1",0.15
"Cerebellum_R_t_1","Frontal_Orb_L_t_1",0.2
"Cerebellum_R_t_1","Frontal_Orb_R_t_1",0.35
"Cerebellum_R_t_1","Frontal_R_t_0",0.01
"Cerebellum_R_t_1","Frontal_R_t_1",0.34
"Cerebellum_R_t_1","Insula_L_t_0",0.01
"Cerebellum_R_t_1","Insula_L_t_1",0.14
"Cerebellum_R_t_1","Insula_R_t_0",0.02
"Cerebellum_R_t_1","Insula_R_t_1",0.24
"Cerebellum_R_t_1","Limbic_L_t_1",0.36
"Cerebellum_R_t_1","Limbic_R_t_0",0.01
"Cerebellum_R_t_1","Limbic_R_t_1",0.36
"Cerebellum_R_t_1","Motor_R_t_1",0.15
"Cerebellum_R_t_1","Occipital_L_t_0",0.22
"Cerebellum_R_t_1","Occipital_L_t_1",0.25
"Cerebellum_R_t_1","Occipital_R_t_0",0.21
"Cerebellum_R_t_1","Occipital_R_t_1",0.36
"Cerebellum_R_t_1","Parietal_L_t_0",0.02
"Cerebellum_R_t_1","Parietal_L_t_1",0.06
"Cerebellum_R_t_1","Parietal_R_t_1",0.28
"Cerebellum_R_t_1","Temporal_L_t_1",0.26
"Cerebellum_R_t_1","Temporal_R_t_0",0.02
"Cerebellum_R_t_1","Temporal_R_t_1",0.34
"Cerebellum_R_t_1","Thalamus_L_t_0",0.01
"Cerebellum_R_t_1","Thalamus_L_t_1",0.14
"Cerebellum_R_t_1","Thalamus_R_t_0",0.01
"Cerebellum_R_t_1","Thalamus_R_t_1",0.26
"Cerebellum_R_t_1","Vermis_t_1",0.75
"Cingulate_L_t_0","BasalGanglia_L_t_0",0.83
"Cingulate_L_t_0","BasalGanglia_R_t_0",0.57
"Cingulate_L_t_0","Cerebellum_L_t_0",0.72
"Cingulate_L_t_0","Cerebellum_R_t_0",0.78
"Cingulate_L_t_0","Cingulate_R_t_0",0.98
"Cingulate_L_t_0","DVARS_t_0",0.03
"Cingulate_L_t_0","Frontal_L_t_0",0.69
"Cingulate_L_t_0","Frontal_Orb_L_t_0",0.59
"Cingulate_L_t_0","Frontal_Orb_R_t_0",0.64
"Cingulate_L_t_0","Frontal_R_t_0",0.64
"Cingulate_L_t_0","Insula_L_t_0",0.67
"Cingulate_L_t_0","Insula_R_t_0",0.71
"Cingulate_L_t_0","Limbic_L_t_0",0.74
"Cingulate_L_t_0","Limbic_R_t_0",0.73
"Cingulate_L_t_0","Motor_L_t_0",0.16
"Cingulate_L_t_0","Motor_R_t_0",0.54
"Cingulate_L_t_0","Occipital_L_t_0",0.73
"Cingulate_L_t_0","Occipital_R_t_0",0.8
"Cingulate_L_t_0","Parietal_L_t_0",0.28
"Cingulate_L_t_0","Parietal_R_t_0",0.73
"Cingulate_L_t_0","Temporal_L_t_0",0.65
"Cingulate_L_t_0","Temporal_R_t_0",0.78
"Cingulate_L_t_0","Thalamus_L_t_0",0.74
"Cingulate_L_t_0","Thalamus_R_t_0",0.63
"Cingulate_L_t_0","Vermis_t_0",0.89
"Cingulate_L_t_1","BasalGanglia_L_t_0",0.04
"Cingulate_L_t_1","BasalGanglia_L_t_1",0.83
"Cingulate_L_t_1","BasalGanglia_R_t_0",0.03
"Cingulate_L_t_1","BasalGanglia_R_t_1",0.57
"Cingulate_L_t_1","Cerebellum_L_t_1",0.72
"Cingulate_L_t_1","Cerebellum_R_t_1",0.78
"Cingulate_L_t_1","Cingulate_L_t_0",0.48
"Cingulate_L_t_1","Cingulate_R_t_0",0.09
"Cingulate_L_t_1","Cingulate_R_t_1",0.98
"Cingulate_L_t_1","DVARS_t_1",0.03
"Cingulate_L_t_1","Frontal_L_t_0",0.02
"Cingulate_L_t_1","Frontal_L_t_1",0.69
"Cingulate_L_t_1","Frontal_Orb_L_t_0",0.01
"Cingulate_L_t_1","Frontal_Orb_L_t_1",0.59
"Cingulate_L_t_1","Frontal_Orb_R_t_0",0.01
"Cingulate_L_t_1","Frontal_Orb_R_t_1",0.64
"Cingulate_L_t_1","Frontal_R_t_1",0.64
"Cingulate_L_t_1","Insula_L_t_0",0.01
"Cingulate_L_t_1","Insula_L_t_1",0.67
"Cingulate_L_t_1","Insula_R_t_0",0.02
"Cingulate_L_t_1","Insula_R_t_1",0.71
"Cingulate_L_t_1","Limbic_L_t_1",0.74
"Cingulate_L_t_1","Limbic_R_t_1",0.73
"Cingulate_L_t_1","Motor_L_t_1",0.16
"Cingulate_L_t_1","Motor_R_t_1",0.54
"Cingulate_L_t_1","Occipital_L_t_0",0.03
"Cingulate_L_t_1","Occipital_L_t_1",0.73
"Cingulate_L_t_1","Occipital_R_t_1",0.8
"Cingulate_L_t_1","Parietal_L_t_0",0.02
"Cingulate_L_t_1","Parietal_L_t_1",0.28
"Cingulate_L_t_1","Parietal_R_t_1",0.73
"Cingulate_L_t_1","Temporal_L_t_0",0.01
"Cingulate_L_t_1","Temporal_L_t_1",0.65
"Cingulate_L_t_1","Temporal_R_t_1",0.78
"Cingulate_L_t_1","Thalamus_L_t_0",0.02
"Cingulate_L_t_1","Thalamus_L_t_1",0.74
"Cingulate_L_t_1","Thalamus_R_t_0",0.02
"Cingulate_L_t_1","Thalamus_R_t_1",0.63
"Cingulate_L_t_1","Vermis_t_1",0.89
"Cingulate_R_t_0","BasalGanglia_L_t_0",0.73
"Cingulate_R_t_0","BasalGanglia_R_t_0",0.66
"Cingulate_R_t_0","Cerebellum_L_t_0",0.88
"Cingulate_R_t_0","Cerebellum_R_t_0",0.71
"Cingulate_R_t_0","Cingulate_L_t_0",0.02
"Cingulate_R_t_0","DVARS_t_0",0.01
"Cingulate_R_t_0","Frontal_L_t_0",0.56
"Cingulate_R_t_0","Frontal_Orb_L_t_0",0.58
"Cingulate_R_t_0","Frontal_Orb_R_t_0",0.63
"Cingulate_R_t_0","Frontal_R_t_0",0.83
"Cingulate_R_t_0","Insula_L_t_0",0.79
"Cingulate_R_t_0","Insula_R_t_0",0.75
"Cingulate_R_t_0","Limbic_L_t_0",0.71
"Cingulate_R_t_0","Limbic_R_t_0",0.73
"Cingulate_R_t_0","Motor_L_t_0",0.14
"Cingulate_R_t_0","Motor_R_t_0",0.59
"Cingulate_R_t_0","Occipital_L_t_0",0.67
"Cingulate_R_t_0","Occipital_R_t_0",0.72
"Cingulate_R_t_0","Parietal_L_t_0",0.23
"Cingulate_R_t_0","Parietal_R_t_0",0.77
"Cingulate_R_t_0","Temporal_L_t_0",0.68
"Cingulate_R_t_0","Temporal_R_t_0",0.72
"Cingulate_R_t_0","Thalamus_L_t_0",0.91
"Cingulate_R_t_0","Thalamus_R_t_0",0.9
"Cingulate_R_t_0","Vermis_t_0",0.86
"Cingulate_R_t_1","BasalGanglia_L_t_0",0.04
"Cingulate_R_t_1","BasalGanglia_L_t_1",0.73
"Cingulate_R_t_1","BasalGanglia_R_t_0",0.02
"Cingulate_R_t_1","BasalGanglia_R_t_1",0.66
"Cingulate_R_t_1","Cerebellum_L_t_0",0.01
"Cingulate_R_t_1","Cerebellum_L_t_1",0.88
"Cingulate_R_t_1","Cerebellum_R_t_1",0.71
"Cingulate_R_t_1","Cingulate_L_t_0",0.26
"Cingulate_R_t_1","Cingulate_L_t_1",0.02
"Cingulate_R_t_1","Cingulate_R_t_0",0.61
"Cingulate_R_t_1","DVARS_t_1",0.01
"Cingulate_R_t_1","Frontal_L_t_0",0.02
"Cingulate_R_t_1","Frontal_L_t_1",0.56
"Cingulate_R_t_1","Frontal_Orb_L_t_1",0.58
"Cingulate_R_t_1","Frontal_Orb_R_t_1",0.63
"Cingulate_R_t_1","Frontal_R_t_0",0.01
"Cingulate_R_t_1","Frontal_R_t_1",0.83
"Cingulate_R_t_1","Insula_L_t_0",0.02
"Cingulate_R_t_1","Insula_L_t_1",0.79
"Cingulate_R_t_1","Insula_R_t_0",0.03
"Cingulate_R_t_1","Insula_R_t_1",0.75
"Cingulate_R_t_1","Limbic_L_t_1",0.71
"Cingulate_R_t_1","Limbic_R_t_1",0.73
"Cingulate_R_t_1","Motor_L_t_0",0.01
"Cingulate_R_t_1","Motor_L_t_1",0.14
"Cingulate_R_t_1","Motor_R_t_1",0.59
